"sampleID","n_CI"
22413,0
22417,0
22421,0
22425,0
22429,1
22433,0
22437,0
22441,1
22445,0
22449,0
22453,0
22457,0
22461,0
22465,0
22469,1
22473,0
22477,0
22481,0
22485,0
22489,0
22493,0
22497,0
22501,0
22505,0
22509,0
22513,0
22517,0
22521,0
22525,0
22529,0
22533,0
22537,0
22541,0
22545,0
22549,0
22553,0
22557,0
22561,0
22565,0
22569,0
22573,0
22577,0
22581,0
22585,0
22589,0
22593,0
22597,0
22601,0
22605,0
22609,0
22613,0
22617,0
22621,0
22625,1
22629,0
22633,0
22637,0
22641,0
22645,0
22649,0
22653,0
22657,0
22661,0
22665,0
22669,0
22673,0
22677,0
22681,0
22685,0
22689,0
22693,0
22697,0
22701,0
22705,0
22709,0
22713,0
22717,0
22721,0
22725,0
22729,0
22733,1
22737,0
22741,0
22745,0
22749,0
22753,0
22757,0
22761,0
22765,0
22769,0
22773,0
22777,0
22781,0
22785,0
22789,0
22793,0
22797,0
22801,0
22805,0
22809,0
22813,0
22817,0
22821,0
22825,0
22829,0
22833,0
22837,0
22841,0
22845,0
22849,0
22853,0
22857,0
22861,0
22865,0
22869,0
22873,0
22877,0
22881,0
22885,0
22889,0
22893,0
22897,0
22901,0
22905,0
22909,0
22913,0
22917,0
22921,0
22925,0
22929,0
22933,0
22937,0
22941,0
22945,0
22949,0
22953,0
22957,0
22961,0
22965,0
22969,0
22973,0
22977,0
22981,0
22985,0
22989,0
22993,0
22997,0
23001,0
23005,0
23009,0
23013,0
23017,0
23021,0
23025,0
23029,0
23033,0
23037,0
23041,0
23045,0
23049,0
23053,0
23057,0
23061,0
23065,0
23069,0
23073,0
23077,0
23081,0
23085,0
23089,0
23093,0
23097,0
23101,0
23105,0
23109,0
23113,0
23117,0
23121,0
23125,0
23129,0
23133,0
23137,0
23141,0
23145,0
23149,0
23153,0
23157,0
23161,0
23165,0
23169,0
23173,0
23177,0
23181,0
23185,0
23189,0
23193,0
23197,0
23201,0
23205,0
23209,0
23213,0
23217,0
23221,0
23225,0
23229,0
23233,0
23237,0
23241,0
23245,0
23249,0
23253,0
23257,0
23261,0
23265,0
23269,0
23273,0
23277,0
23281,0
23285,0
23289,0
23293,0
23297,0
23301,0
23305,0
23309,0
23313,0
23317,0
23321,0
23325,0
23329,0
23333,0
23337,0
23341,0
23345,0
23349,0
23353,0
23357,0
23361,0
23365,1
23369,0
23373,0
23377,0
23381,0
23385,0
23389,0
23393,0
23397,0
23401,0
23405,0
23409,0
23413,0
23417,0
23421,0
23425,0
23429,0
23433,0
23437,0
23441,0
23445,0
23449,0
23453,0
23457,0
23461,0
23465,0
23469,0
23473,0
23477,0
23481,0
23485,0
23489,0
23493,0
23497,0
23501,0
23505,0
23509,0
23513,0
23517,0
23521,0
23525,0
23529,0
23533,0
23537,0
23541,0
23545,0
23549,0
23553,0
23557,0
23561,0
23565,1
23569,0
23573,0
23577,0
23581,0
23585,0
23589,0
23593,0
23597,0
23601,0
23605,0
23609,0
23613,0
23617,1
23621,0
23625,1
23629,0
23633,0
23637,0
23641,0
23645,0
23649,0
23653,0
23657,0
23661,0
23665,0
23669,0
23673,0
23677,0
23681,0
23685,0
23689,0
23693,0
23697,0
23701,0
23705,1
23709,0
23713,0
23717,0
23721,0
23725,0
23729,0
23733,0
23737,0
23741,1
23745,1
23749,0
23753,0
23757,0
23761,0
23765,0
23769,0
23773,0
23777,0
23781,0
23785,0
23789,0
23793,1
23797,0
23801,0
23805,0
23809,0
23813,0
23817,0
23821,0
23825,0
23829,0
23833,0
23837,0
23841,0
23845,0
23849,0
23853,0
23857,0
23861,0
23865,0
23869,0
23873,0
23877,0
23881,0
23885,0
23889,1
23893,0
23897,0
23901,0
23905,0
23909,0
23913,0
23917,0
23921,0
23925,0
23929,0
23933,0
23937,0
23941,0
23945,0
23949,0
23953,0
23957,0
23961,0
23965,0
23969,0
23973,0
23977,0
23981,0
23985,0
23989,0
23993,0
23997,0
22002,0
22006,0
22010,0
22014,0
22018,0
22022,0
22026,0
22030,0
22034,0
22038,0
22042,0
22046,0
22050,0
22054,0
22058,0
22062,0
22066,0
22070,0
22074,0
22078,0
22082,0
22086,0
22090,0
22094,0
22098,0
22102,0
22106,0
22110,0
22114,0
22118,0
22122,0
22126,0
22130,0
22134,0
22138,0
22142,0
22146,0
22150,1
22154,0
22158,0
22162,0
22166,0
22170,0
22174,0
22178,0
22182,0
22186,0
22190,0
22194,0
22198,0
22202,0
22206,0
22210,0
22214,0
22218,0
22222,0
22226,0
22230,0
22234,0
22238,0
22242,0
22246,0
22250,0
22254,0
22258,0
22262,0
22266,0
22270,0
22274,0
22278,0
22282,0
22286,0
22290,0
22294,0
22298,0
22302,0
22306,0
22310,0
22314,0
22318,0
22322,0
22326,0
22330,0
22334,0
22338,0
22342,0
22346,0
22350,0
22354,0
22358,0
22362,0
22366,0
22370,0
22374,0
22378,0
22382,0
22386,0
22390,0
22394,0
22398,0
22402,0
22406,0
22410,0
22414,0
22418,0
22422,0
22426,0
22430,0
22434,0
22438,0
22442,0
22446,0
22450,0
22454,0
22458,0
22462,0
22466,0
22470,0
22474,0
22478,0
22482,0
22486,0
22490,0
22494,0
22498,0
22502,0
22506,0
22510,0
22514,0
22518,0
22522,0
22526,0
22530,0
22534,0
22538,0
22542,0
22546,0
22550,0
22554,0
22558,0
22562,0
22566,0
22570,0
22574,0
22578,0
22582,0
22586,0
22590,0
22594,0
22598,0
22602,0
22606,0
22610,0
22614,0
22618,0
22622,1
22626,0
22630,0
22634,0
22638,0
22642,0
22646,0
22650,0
22654,0
22658,0
22662,1
22666,0
22670,0
22674,0
22678,0
22682,0
22686,0
22690,0
22694,0
22698,0
22702,0
22706,0
22710,1
22714,0
22718,0
22722,0
22726,0
22730,0
22734,0
22738,0
22742,0
22746,0
22750,0
22754,0
22758,0
22762,0
22766,0
22770,0
22774,0
22778,0
22782,0
22786,0
22790,0
22794,0
22798,0
22802,0
22806,0
22810,0
22814,0
22818,0
22822,0
22826,0
22830,0
22834,0
22838,0
22842,0
22846,0
22850,0
22854,0
22858,0
22862,0
22866,0
22870,0
22874,0
22878,0
22882,0
22886,0
22890,0
22894,0
22898,0
22902,0
22906,0
22910,0
22914,0
22918,0
22922,0
22926,0
22930,0
22934,0
22938,0
22942,0
22946,0
22950,0
22954,0
22958,0
22962,0
22966,0
22970,0
22974,0
22978,0
22982,0
22986,0
22990,1
22994,0
22998,0
23002,0
23006,0
23010,0
23014,0
23018,0
23022,0
23026,0
23030,0
23034,0
23038,0
23042,0
23046,0
23050,0
23054,0
23058,0
23062,0
23066,0
23070,0
23074,0
23078,0
23082,0
23086,0
23090,0
23094,0
23098,0
23102,0
23106,0
23110,0
23114,0
23118,2
23122,1
23126,0
23130,0
23134,0
23138,0
23142,0
23146,0
23150,0
23154,0
23158,0
23162,0
23166,0
23170,0
23174,0
23178,0
23182,0
23186,0
23190,0
23194,0
23198,0
23202,0
23206,0
23210,0
23214,0
23218,0
23222,0
23226,0
23230,0
23234,0
23238,0
23242,0
23246,0
23250,0
23254,0
23258,0
23262,0
23266,0
23270,0
23274,0
23278,0
23282,0
23286,0
23290,4
23294,0
23298,0
23302,0
23306,0
23310,0
23314,0
23318,0
23322,0
23326,0
23330,0
23334,0
23338,0
23342,0
23346,0
23350,0
23354,0
23358,0
23362,0
23366,0
23370,0
23374,0
23378,0
23382,0
23386,0
23390,0
23394,0
23398,0
23402,0
23406,0
23410,0
23414,0
23418,0
23422,0
23426,0
23430,0
23434,0
23438,0
23442,0
23446,0
23450,0
23454,0
23458,0
23462,0
23466,0
23470,0
23474,0
23478,0
23482,1
23486,1
23490,0
23494,0
23498,0
23502,0
23506,0
23510,0
23514,0
23518,0
23522,0
23526,0
23530,0
23534,0
23538,0
23542,0
23546,0
23550,0
23554,0
23558,0
23562,0
23566,0
23570,0
23574,0
23578,0
23582,0
23586,0
23590,0
23594,0
23598,0
23602,0
23606,0
23610,0
23614,0
23618,0
23622,0
23626,0
23630,0
23634,1
23638,0
23642,0
23646,0
23650,0
23654,0
23658,0
23662,0
23666,0
23670,1
23674,0
23678,0
23682,0
23686,0
23690,0
23694,3
23698,0
23702,0
23706,0
23710,0
23714,1
23718,0
23722,1
23726,0
23730,0
23734,0
23738,0
23742,0
23746,0
23750,0
23754,0
23758,0
23762,0
23766,0
23770,0
23774,0
23778,0
23782,0
23786,0
23790,0
23794,0
23798,0
23802,0
23806,1
23810,0
23814,0
23818,0
23822,0
23826,0
23830,0
23834,0
23838,0
23842,0
23846,0
23850,0
23854,0
23858,1
23862,0
23866,0
23870,0
23874,0
23878,0
23882,0
23886,0
23890,0
23894,0
23898,0
23902,0
23906,0
23910,0
23914,0
23918,0
23922,0
23926,0
23930,0
23934,0
23938,0
23942,0
23946,0
23950,0
23954,0
23958,0
23962,0
23966,0
23970,0
23974,0
23978,0
23982,0
23986,0
23990,0
23994,0
23998,0
22003,0
22007,0
22011,0
22015,0
22019,0
22023,0
22027,0
22031,0
22035,0
22039,0
22043,0
22047,0
22051,0
22055,1
22059,0
22063,0
22067,0
22071,0
22075,0
22079,0
22083,0
22087,0
22091,0
22095,0
22099,0
22103,0
22107,0
22111,0
22115,0
22119,0
22123,0
22127,0
22131,0
22135,0
22139,0
22143,0
22147,0
22151,0
22155,0
22159,0
22163,0
22167,0
22171,0
22175,0
22179,0
22183,0
22187,0
22191,0
22195,0
22199,0
22203,0
22207,0
22211,0
22215,0
22219,0
22223,1
22227,0
22231,0
22235,1
22239,0
22243,0
22247,0
22251,0
22255,1
22259,0
22263,0
22267,0
22271,0
22275,0
22279,0
22283,0
22287,0
22291,0
22295,0
22299,0
22303,0
22307,0
22311,0
22315,0
22319,0
22323,0
22327,0
22331,0
22335,0
22339,0
22343,0
22347,0
22351,0
22355,0
22359,2
22363,0
22367,0
22371,0
22375,0
22379,0
22383,0
22387,0
22391,0
22395,0
22399,0
22403,0
22407,0
22411,0
22415,0
22419,0
22423,0
22427,0
22431,0
22435,0
22439,4
22443,0
22447,0
22451,0
22455,0
22459,0
22463,0
22467,0
22471,0
22475,0
22479,0
22483,0
22487,1
22491,0
22495,5
22499,0
22503,0
22507,0
22511,2
22515,0
22519,0
22523,0
22527,0
22531,0
22535,0
22539,0
22543,0
22547,0
22551,0
22555,0
22559,0
22563,0
22567,0
22571,1
22575,0
22579,0
22583,0
22587,0
22591,0
22595,0
22599,0
22603,0
22607,0
22611,0
22615,0
22619,0
22623,0
22627,0
22631,0
22635,0
22639,0
22643,0
22647,0
22651,0
22655,0
22659,0
22663,0
22667,0
22671,0
22675,0
22679,0
22683,0
22687,0
22691,0
22695,0
22699,0
22703,0
22707,0
22711,0
22715,0
22719,0
22723,0
22727,0
22731,0
22735,0
22739,0
22743,0
22747,0
22751,0
22755,0
22759,0
22763,0
22767,0
22771,0
22775,0
22779,0
22783,0
22787,0
22791,0
22795,0
22799,0
22803,0
22807,0
22811,0
22815,2
22819,0
22823,0
22827,0
22831,0
22835,0
22839,1
22843,0
22847,0
22851,0
22855,0
22859,0
22863,0
22867,0
22871,0
22875,0
22879,0
22883,2
22887,0
22891,0
22895,0
22899,0
22903,0
22907,0
22911,0
22915,0
22919,0
22923,0
22927,1
22931,0
22935,0
22939,0
22943,0
22947,0
22951,0
22955,0
22959,0
22963,0
22967,1
22971,0
22975,0
22979,0
22983,0
22987,0
22991,0
22995,0
22999,0
23003,0
23007,0
23011,0
23015,0
23019,0
23023,0
23027,0
23031,0
23035,0
23039,0
23043,0
23047,0
23051,0
23055,1
23059,0
23063,0
23067,0
23071,0
23075,0
23079,0
23083,0
23087,0
23091,0
23095,0
23099,0
23103,0
23107,0
23111,0
23115,0
23119,0
23123,0
23127,0
23131,0
23135,0
23139,0
23143,0
23147,0
23151,0
23155,1
23159,0
23163,0
23167,0
23171,0
23175,0
23179,0
23183,0
23187,0
23191,0
23195,1
23199,0
23203,0
23207,0
23211,0
23215,0
23219,0
23223,0
23227,0
23231,0
23235,0
23239,0
23243,0
23247,0
23251,0
23255,0
23259,0
23263,0
23267,1
23271,0
23275,0
23279,0
23283,0
23287,1
23291,0
23295,0
23299,0
23303,0
23307,0
23311,0
23315,0
23319,0
23323,0
23327,0
23331,0
23335,0
23339,0
23343,0
23347,0
23351,0
23355,0
23359,0
23363,0
23367,0
23371,0
23375,0
23379,0
23383,0
23387,0
23391,0
23395,0
23399,0
23403,0
23407,0
23411,0
23415,0
23419,0
23423,0
23427,0
23431,0
23435,0
23439,0
23443,0
23447,0
23451,0
23455,0
23459,0
23463,0
23467,0
23471,0
23475,0
23479,0
23483,0
23487,0
23491,0
23495,0
23499,0
23503,0
23507,0
23511,0
23515,0
23519,0
23523,0
23527,0
23531,0
23535,0
23539,0
23543,0
23547,0
23551,0
23555,0
23559,0
23563,0
23567,0
23571,0
23575,0
23579,0
23583,0
23587,0
23591,0
23595,0
23599,0
23603,0
23607,0
23611,0
23615,0
23619,0
23623,0
23627,0
23631,0
23635,0
23639,0
23643,0
23647,0
23651,0
23655,0
23659,0
23663,0
23667,0
23671,0
23675,0
23679,0
23683,0
23687,0
23691,0
23695,0
23699,0
23703,0
23707,0
23711,0
23715,0
23719,0
23723,0
23727,0
23731,0
23735,0
23739,0
23743,0
23747,0
23751,0
23755,2
23759,0
23763,0
23767,0
23771,0
23775,0
23779,0
23783,0
23787,0
23791,0
23795,0
23799,0
23803,0
23807,0
23811,0
23815,0
23819,0
23823,0
23827,0
23831,0
23835,0
23839,0
23843,0
23847,0
23851,0
23855,0
23859,0
23863,0
23867,0
23871,0
23875,0
23879,0
23883,0
23887,0
23891,0
23895,0
23899,0
23903,0
23907,1
23911,0
23915,0
23919,0
23923,0
23927,0
23931,2
23935,0
23939,0
23943,0
23947,0
23951,0
23955,0
23959,0
23963,0
23967,0
23971,0
23975,0
23979,0
23983,0
23987,0
23991,0
23995,0
23999,0
22004,0
22008,0
22012,0
22016,0
22020,0
22024,0
22028,0
22032,0
22036,0
22040,0
22044,0
22048,0
22052,0
22056,0
22060,0
22064,0
22068,0
22072,0
22076,0
22080,1
22084,1
22088,1
22092,0
22096,0
22100,0
22104,0
22108,0
22112,0
22116,0
22120,0
22124,0
22128,0
22132,0
22136,0
22140,0
22144,0
22148,0
22152,0
22156,0
22160,0
22164,0
22168,0
22172,0
22176,0
22180,1
22184,0
22188,0
22192,0
22196,0
22200,0
22204,0
22208,0
22212,0
22216,0
22220,0
22224,0
22228,0
22232,0
22236,0
22240,0
22244,0
22248,0
22252,0
22256,0
22260,0
22264,0
22268,0
22272,0
22276,0
22280,0
22284,0
22288,0
22292,0
22296,0
22300,0
22304,0
22308,0
22312,0
22316,0
22320,0
22324,0
22328,0
22332,0
22336,0
22340,0
22344,0
22348,0
22352,0
22356,0
22360,0
22364,0
22368,0
22372,0
22376,0
22380,0
22384,1
22388,0
22392,0
22396,0
22400,0
22404,0
22408,0
22412,0
22416,0
22420,0
22424,0
22428,0
22432,0
22436,0
22440,0
22444,0
22448,0
22452,0
22456,0
22460,0
22464,0
22468,0
22472,0
22476,0
22480,0
22484,0
22488,0
22492,0
22496,0
22500,0
22504,0
22508,0
22512,0
22516,0
22520,0
22524,0
22528,0
22532,0
22536,0
22540,0
22544,0
22548,0
22552,0
22556,0
22560,0
22564,0
22568,0
22572,0
22576,0
22580,0
22584,0
22588,0
22592,0
22596,0
22600,0
22604,0
22608,0
22612,0
22616,0
22620,0
22624,0
22628,0
22632,0
22636,0
22640,0
22644,0
22648,0
22652,1
22656,0
22660,0
22664,0
22668,0
22672,0
22676,0
22680,0
22684,0
22688,0
22692,0
22696,0
22700,0
22704,0
22708,0
22712,0
22716,0
22720,0
22724,0
22728,0
22732,0
22736,0
22740,0
22744,0
22748,0
22752,0
22756,0
22760,0
22764,0
22768,0
22772,0
22776,0
22780,0
22784,0
22788,0
22792,0
22796,0
22800,0
22804,0
22808,0
22812,0
22816,0
22820,0
22824,0
22828,0
22832,0
22836,0
22840,0
22844,1
22848,0
22852,0
22856,0
22860,0
22864,0
22868,0
22872,0
22876,0
22880,0
22884,0
22888,0
22892,0
22896,0
22900,0
22904,0
22908,0
22912,0
22916,0
22920,0
22924,0
22928,0
22932,0
22936,0
22940,0
22944,0
22948,0
22952,0
22956,0
22960,0
22964,0
22968,0
22972,0
22976,0
22980,0
22984,0
22988,0
22992,0
22996,0
23000,0
23004,0
23008,0
23012,0
23016,0
23020,0
23024,1
23028,0
23032,1
23036,0
23040,0
23044,0
23048,0
23052,0
23056,0
23060,0
23064,0
23068,0
23072,0
23076,0
23080,0
23084,0
23088,0
23092,0
23096,0
23100,0
23104,1
23108,0
23112,0
23116,0
23120,0
23124,0
23128,0
23132,0
23136,0
23140,0
23144,0
23148,0
23152,0
23156,0
23160,0
23164,0
23168,0
23172,0
23176,0
23180,0
23184,2
23188,0
23192,0
23196,0
23200,0
23204,0
23208,0
23212,0
23216,0
23220,1
23224,0
23228,0
23232,1
23236,0
23240,0
23244,0
23248,0
23252,0
23256,0
23260,0
23264,0
23268,4
23272,0
23276,0
23280,0
23284,1
23288,0
23292,0
23296,0
23300,0
23304,0
23308,0
23312,0
23316,0
23320,0
23324,0
23328,0
23332,0
23336,0
23340,1
23344,0
23348,0
23352,0
23356,0
23360,0
23364,0
23368,0
23372,0
23376,0
23380,0
23384,0
23388,0
23392,0
23396,0
23400,0
23404,0
23408,1
23412,0
23416,0
23420,0
23424,0
23428,0
23432,0
23436,0
23440,0
23444,0
23448,0
23452,0
23456,0
23460,0
23464,0
23468,0
23472,0
23476,0
23480,0
23484,0
23488,0
23492,0
23496,1
23500,0
23504,0
23508,0
23512,0
23516,0
23520,0
23524,0
23528,0
23532,0
23536,0
23540,0
23544,0
23548,0
23552,0
23556,0
23560,0
23564,0
23568,0
23572,0
23576,0
23580,0
23584,0
23588,0
23592,0
23596,0
23600,0
23604,1
23608,0
23612,0
23616,0
23620,0
23624,0
23628,0
23632,0
23636,0
23640,0
23644,0
23648,0
23652,0
23656,0
23660,1
23664,0
23668,0
23672,0
23676,0
23680,0
23684,0
23688,0
23692,0
23696,0
23700,0
23704,0
23708,0
23712,0
23716,0
23720,3
23724,0
23728,0
23732,0
23736,0
23740,0
23744,0
23748,0
23752,0
23756,0
23760,1
23764,0
23768,0
23772,0
23776,0
23780,0
23784,0
23788,0
23792,0
23796,0
23800,0
23804,0
23808,0
23812,0
23816,0
23820,0
23824,0
23828,0
23832,0
23836,0
23840,0
23844,0
23848,0
23852,0
23856,0
23860,0
23864,0
23868,0
23872,0
23876,0
23880,0
23884,0
23888,0
23892,1
23896,0
23900,0
23904,0
23908,0
23912,0
23916,0
23920,0
23924,0
23928,0
23932,0
23936,0
23940,0
23944,0
23948,0
23952,0
23956,0
23960,0
23964,1
23968,0
23972,0
23976,0
23980,0
23984,1
23988,0
23992,0
23996,0
24000,0
24001,0
24005,0
24009,0
24013,0
24017,0
24021,0
24025,0
24029,0
24033,0
24037,0
24041,0
24045,0
24049,0
24053,0
24057,0
24061,0
24065,0
24069,0
24073,0
24077,0
24081,0
24085,0
24089,0
24093,0
24097,0
24101,0
24105,0
24109,0
24113,0
24117,0
24121,0
24125,0
24129,0
24133,0
24137,0
24141,0
24145,1
24149,0
24153,0
24157,0
24161,0
24165,0
24169,1
24173,0
24177,0
24181,0
24185,0
24189,0
24193,0
24197,0
24201,0
24205,0
24209,0
24213,0
24217,0
24221,0
24225,0
24229,0
24233,0
24237,0
24241,0
24245,0
24249,0
24253,0
24257,0
24261,0
24265,0
24269,0
24273,0
24277,0
24281,0
24285,0
24289,1
24293,0
24297,0
24301,0
24305,0
24309,0
24313,0
24317,0
24321,0
24325,0
24329,0
24333,0
24337,0
24341,0
24345,0
24349,0
24353,0
24357,0
24361,0
24365,0
24369,0
24373,0
24377,0
24381,0
24385,0
24389,0
24393,0
24397,0
24401,0
24405,0
24409,0
24413,0
24417,0
24421,0
24425,0
24429,0
24433,0
24437,0
24441,0
24445,0
24449,0
24453,0
24457,0
24461,0
24465,0
24469,0
24473,0
24477,0
24481,0
24485,0
24489,0
24493,0
24497,0
24501,0
24505,0
24509,0
24513,0
24517,0
24521,0
24525,0
24529,0
24533,0
24537,0
24541,0
24545,0
24549,0
24553,0
24557,0
24561,0
24565,0
24569,0
24573,0
24577,0
24581,0
24585,0
24589,0
24593,0
24597,0
24601,0
24605,0
24609,0
24613,0
24617,0
24621,0
24625,0
24629,0
24633,0
24637,0
24641,0
24645,0
24649,0
24653,0
24657,0
24661,0
24665,0
24669,0
24673,0
24677,0
24681,0
24685,1
24689,0
24693,0
24697,0
24701,0
24705,0
24709,0
24713,0
24717,0
24721,0
24725,0
24729,0
24733,0
24737,0
24741,0
24745,0
24749,0
24753,0
24757,0
24761,0
24765,0
24769,0
24773,0
24777,0
24781,0
24785,0
24789,0
24793,0
24797,0
24801,0
24805,0
24809,0
24813,0
24817,0
24821,0
24825,0
24829,0
24833,0
24837,0
24841,0
24845,0
24849,0
24853,0
24857,0
24861,0
24865,0
24869,1
24873,0
24877,0
24881,0
24885,0
24889,0
24893,0
24897,0
24901,1
24905,0
24909,0
24913,0
24917,0
24921,0
24925,0
24929,0
24933,1
24937,0
24941,0
24945,0
24949,0
24953,0
24957,0
24961,0
24965,0
24969,0
24973,0
24977,0
24981,0
24985,0
24989,0
24993,0
24997,0
25001,0
25005,0
25009,0
25013,0
25017,0
25021,0
25025,0
25029,0
25033,0
25037,0
25041,0
25045,0
25049,0
25053,0
25057,0
25061,0
25065,0
25069,0
25073,0
25077,0
25081,0
25085,0
25089,0
25093,0
25097,0
25101,0
25105,0
25109,0
25113,0
25117,1
25121,0
25125,0
25129,0
25133,0
25137,0
25141,0
25145,0
25149,0
25153,0
25157,0
25161,0
25165,0
25169,0
25173,0
25177,0
25181,0
25185,0
25189,1
25193,0
25197,0
25201,0
25205,0
25209,0
25213,0
25217,0
25221,0
25225,0
25229,0
25233,0
25237,0
25241,0
25245,0
25249,0
25253,0
25257,0
25261,0
25265,0
25269,0
25273,0
25277,0
25281,0
25285,0
25289,0
25293,0
25297,0
25301,0
25305,0
25309,0
25313,0
25317,0
25321,0
25325,0
25329,0
25333,0
25337,0
25341,0
25345,0
25349,0
25353,7
25357,0
25361,0
25365,0
25369,0
25373,0
25377,0
25381,0
25385,0
25389,0
25393,0
25397,0
25401,0
25405,0
25409,0
25413,0
25417,0
25421,0
25425,0
25429,0
25433,2
25437,0
25441,0
25445,0
25449,0
25453,0
25457,0
25461,0
25465,0
25469,0
25473,0
25477,0
25481,0
25485,0
25489,0
25493,0
25497,0
25501,0
25505,0
25509,0
25513,0
25517,0
25521,0
25525,0
25529,0
25533,0
25537,0
25541,0
25545,0
25549,0
25553,0
25557,0
25561,0
25565,0
25569,0
25573,0
25577,0
25581,0
25585,0
25589,0
25593,0
25597,0
25601,0
25605,0
25609,1
25613,0
25617,0
25621,0
25625,0
25629,0
25633,0
25637,0
25641,0
25645,0
25649,0
25653,0
25657,0
25661,0
25665,0
25669,0
25673,0
25677,0
25681,0
25685,0
25689,0
25693,0
25697,0
25701,0
25705,0
25709,0
25713,0
25717,0
25721,0
25725,0
25729,0
25733,0
25737,0
25741,0
25745,0
25749,0
25753,0
25757,0
25761,0
25765,1
25769,0
25773,0
25777,0
25781,0
25785,0
25789,0
25793,0
25797,0
25801,1
25805,0
25809,2
25813,0
25817,0
25821,0
25825,0
25829,0
25833,0
25837,0
25841,0
25845,0
25849,0
25853,0
25857,0
25861,0
25865,0
25869,0
25873,0
25877,0
25881,0
25885,0
25889,0
25893,0
25897,0
25901,0
25905,0
25909,0
25913,0
25917,0
25921,0
25925,0
25929,0
25933,0
25937,0
25941,0
25945,0
25949,0
25953,0
25957,0
25961,0
25965,0
25969,0
25973,0
25977,0
25981,0
25985,0
25989,0
25993,0
25997,0
24002,0
24006,0
24010,0
24014,0
24018,0
24022,0
24026,0
24030,0
24034,0
24038,0
24042,0
24046,0
24050,0
24054,4
24058,0
24062,0
24066,0
24070,0
24074,1
24078,0
24082,0
24086,0
24090,0
24094,0
24098,0
24102,0
24106,0
24110,0
24114,0
24118,0
24122,4
24126,0
24130,0
24134,0
24138,0
24142,0
24146,0
24150,0
24154,0
24158,0
24162,0
24166,0
24170,0
24174,0
24178,0
24182,0
24186,0
24190,0
24194,0
24198,0
24202,0
24206,0
24210,0
24214,0
24218,0
24222,0
24226,0
24230,0
24234,0
24238,1
24242,0
24246,0
24250,0
24254,0
24258,0
24262,0
24266,0
24270,0
24274,0
24278,0
24282,0
24286,0
24290,2
24294,0
24298,0
24302,0
24306,1
24310,0
24314,0
24318,0
24322,0
24326,0
24330,0
24334,0
24338,0
24342,0
24346,0
24350,0
24354,0
24358,0
24362,0
24366,0
24370,0
24374,0
24378,0
24382,0
24386,0
24390,0
24394,0
24398,0
24402,0
24406,0
24410,0
24414,0
24418,0
24422,0
24426,0
24430,0
24434,0
24438,0
24442,0
24446,0
24450,0
24454,0
24458,0
24462,0
24466,0
24470,0
24474,0
24478,0
24482,0
24486,0
24490,0
24494,0
24498,0
24502,0
24506,0
24510,0
24514,0
24518,0
24522,0
24526,0
24530,0
24534,0
24538,0
24542,0
24546,0
24550,0
24554,0
24558,0
24562,0
24566,0
24570,0
24574,0
24578,0
24582,0
24586,0
24590,0
24594,0
24598,0
24602,0
24606,0
24610,0
24614,0
24618,0
24622,0
24626,0
24630,0
24634,0
24638,0
24642,0
24646,0
24650,0
24654,0
24658,0
24662,0
24666,5
24670,1
24674,0
24678,0
24682,0
24686,0
24690,0
24694,0
24698,0
24702,0
24706,0
24710,0
24714,1
24718,0
24722,1
24726,0
24730,0
24734,0
24738,0
24742,0
24746,0
24750,0
24754,0
24758,0
24762,0
24766,0
24770,0
24774,0
24778,0
24782,0
24786,0
24790,0
24794,0
24798,0
24802,0
24806,0
24810,0
24814,1
24818,0
24822,0
24826,0
24830,0
24834,0
24838,0
24842,0
24846,0
24850,0
24854,0
24858,0
24862,0
24866,0
24870,0
24874,0
24878,0
24882,1
24886,0
24890,0
24894,0
24898,0
24902,0
24906,0
24910,0
24914,1
24918,1
24922,0
24926,0
24930,0
24934,0
24938,0
24942,0
24946,5
24950,0
24954,0
24958,0
24962,0
24966,0
24970,0
24974,0
24978,0
24982,0
24986,0
24990,0
24994,0
24998,0
25002,0
25006,1
25010,0
25014,0
25018,0
25022,0
25026,0
25030,0
25034,0
25038,0
25042,0
25046,0
25050,0
25054,0
25058,0
25062,0
25066,0
25070,0
25074,0
25078,0
25082,3
25086,0
25090,0
25094,0
25098,1
25102,0
25106,0
25110,0
25114,0
25118,0
25122,0
25126,0
25130,0
25134,0
25138,0
25142,0
25146,0
25150,0
25154,0
25158,0
25162,0
25166,0
25170,0
25174,0
25178,0
25182,0
25186,0
25190,0
25194,0
25198,0
25202,0
25206,0
25210,0
25214,0
25218,0
25222,0
25226,0
25230,0
25234,0
25238,0
25242,0
25246,0
25250,0
25254,0
25258,0
25262,0
25266,0
25270,0
25274,0
25278,0
25282,0
25286,0
25290,0
25294,0
25298,0
25302,0
25306,0
25310,0
25314,0
25318,0
25322,0
25326,0
25330,0
25334,0
25338,0
25342,0
25346,0
25350,0
25354,0
25358,0
25362,0
25366,0
25370,0
25374,0
25378,1
25382,0
25386,0
25390,0
25394,0
25398,0
25402,0
25406,0
25410,0
25414,0
25418,0
25422,0
25426,0
25430,0
25434,0
25438,0
25442,0
25446,0
25450,0
25454,0
25458,0
25462,0
25466,0
25470,0
25474,0
25478,0
25482,0
25486,0
25490,0
25494,0
25498,0
25502,0
25506,0
25510,0
25514,0
25518,0
25522,0
25526,0
25530,0
25534,0
25538,0
25542,1
25546,0
25550,0
25554,0
25558,0
25562,0
25566,0
25570,0
25574,0
25578,0
25582,0
25586,0
25590,0
25594,0
25598,0
